Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion_x,Name,City,Contact_Number,Email,Gender,Address,Product_Name,Category,UnitPrice,Occasion_y,Description,TotalAmount,Year,Month,Month_Name,Day,Weekday_Name
314,C029,43,4,2023-11-05,11:48:41,15-11-2023,04:55:25,Patiala,Diwali,Badal Sathe,Haridwar,912454360885,lavanya23@yahoo.com,Female,"H.No. 78, Suresh, Hapur-924072",Quisquam Pack,Raksha Bandhan,750,Diwali,Odio incidunt tempore nesciunt.,3000,2023,11,November,2023-11-05,Sunday
315,C063,26,5,2023-03-06,14:21:31,09-03-2023,19:20:21,Ambattur,Holi,Arhaan Ahluwalia,Jamnagar,5287021467,pihu31@edwin-bawa.com,Male,"70/415
Sarna Road, Junagadh-305320",Aliquam Box,Colors,289,Holi,Sunt repellendus quidem laborum provident voluptas ut nisi.,1445,2023,3,March,2023-03-06,Monday
316,C048,2,5,2023-02-11,21:35:05,15-02-2023,07:21:50,Muzaffarnagar,Valentine's Day,Aradhya Kale,Guntakal,7979926231,gkhanna@tripathi.biz,Male,"H.No. 60, Dhingra Marg
Jalna 036174",Voluptas Box,Plants,441,Valentine's Day,At quaerat animi nemo.,2205,2023,2,February,2023-02-11,Saturday
317,C014,29,3,2023-03-07,18:51:27,15-03-2023,16:12:50,Ahmednagar,Holi,Indrans Shukla,Panvel,2717671919,rajagopalfateh@dhingra.info,Female,"67/61, Balan Nagar
Dehri-162882",In Set,Colors,1252,Holi,Occaecati impedit incidunt qui.,3756,2023,3,March,2023-03-07,Tuesday
318,C038,26,5,2023-03-07,12:15:49,11-03-2023,15:59:47,Hosur,Holi,Yakshit Shah,Aizawl,2847411902,kthaker@gmail.com,Female,"H.No. 77
Kalita Circle, Muzaffarnagar-768793",Aliquam Box,Colors,289,Holi,Sunt repellendus quidem laborum provident voluptas ut nisi.,1445,2023,3,March,2023-03-07,Tuesday
319,C044,64,1,2023-08-20,06:23:07,26-08-2023,22:44:23,Bikaner,Raksha Bandhan,Seher Mann,Agra,9843970658,vardaniyakaran@krishnamurthy.com,Male,"H.No. 146, Ram Chowk
Meerut-776118",Nostrum Box,Soft Toys,1878,Raksha Bandhan,Illo laboriosam at delectus.,1878,2023,8,August,2023-08-20,Sunday
320,C007,13,1,2023-03-01,07:49:55,08-03-2023,08:38:21,Bijapur,Holi,Jayant Kamdar,Berhampore,918576675504,pcontractor@hotmail.com,Male,"H.No. 501
Goswami Path, Bhilwara 482554",Et Set,Mugs,1141,Holi,Eius praesentium ipsum autem.,1141,2023,3,March,2023-03-01,Wednesday
321,C049,12,5,2023-03-08,11:27:05,17-03-2023,09:51:43,Rampur,Anniversary,Aarush Balasubramanian,Imphal,1436426958,divijsheth@doshi.com,Female,"60, Loke Circle, Kadapa 528564",Non Set,Plants,672,Anniversary,Fugiat id similique minima corrupti ut sint sapiente.,3360,2023,3,March,2023-03-08,Wednesday
322,C056,15,1,2023-04-11,08:32:11,15-04-2023,03:30:27,Udaipur,Anniversary,Pihu Choudhury,Haridwar,9732644810,dhanuksastry@yahoo.com,Male,"H.No. 029, Grover
Kadapa-492513",Repudiandae Box,Raksha Bandhan,1488,Anniversary,Consequuntur placeat quia voluptate esse consectetur accusamus nemo.,1488,2023,4,April,2023-04-11,Tuesday
323,C013,23,2,2023-02-09,18:13:04,10-02-2023,10:22:35,Khora,Anniversary,Manikya Goswami,Mangalore,912112817503,settytara@gmail.com,Female,"382, Banerjee Ganj
Patna 002103",Dignissimos Pack,Sweets,1098,Anniversary,Sunt laborum incidunt ad asperiores itaque minus placeat.,2196,2023,2,February,2023-02-09,Thursday
324,C073,14,2,2023-02-02,18:47:28,11-02-2023,15:34:54,North Dumdum,Birthday,Zeeshan Tailor,Parbhani,918037721297,vardaniya27@yahoo.com,Male,"63/76, Karan Street
Kanpur 487263",Deserunt Box,Colors,1915,Birthday,Incidunt hic vero esse saepe illum.,3830,2023,2,February,2023-02-02,Thursday
325,C091,27,5,2023-08-25,18:30:45,04-09-2023,20:02:37,Amritsar,Raksha Bandhan,Adira Rajan,New Delhi,915525478357,indrans79@gmail.com,Female,"H.No. 85
Bora Road
Rajpur Sonarpur-156686",Architecto Gift,Cake,548,Raksha Bandhan,Odio quisquam inventore esse sed recusandae autem.,2740,2023,8,August,2023-08-25,Friday
326,C088,34,3,2023-08-27,15:39:05,03-09-2023,15:33:32,Panchkula,Raksha Bandhan,Shalv Kulkarni,Khora,919113488461,uthkarsh12@yahoo.com,Female,"H.No. 82, Kala Road, Moradabad-953360",Placeat Pack,Soft Toys,1335,Raksha Bandhan,Illo in quas at rem.,4005,2023,8,August,2023-08-27,Sunday
327,C048,51,1,2023-09-24,09:29:05,26-09-2023,20:09:05,Muzaffarnagar,All Occasions,Aradhya Kale,Guntakal,7979926231,gkhanna@tripathi.biz,Male,"H.No. 60, Dhingra Marg
Jalna 036174",Fugit Set,Soft Toys,1084,All Occasions,Maiores hic veritatis corporis modi.,1084,2023,9,September,2023-09-24,Sunday
328,C024,23,3,2023-04-17,17:51:38,22-04-2023,08:59:18,Maheshtala,Anniversary,Jhanvi Chowdhury,Kavali,910316756360,magarvardaniya@biswas.com,Female,"827, Shere Nagar, Mangalore 084058",Dignissimos Pack,Sweets,1098,Anniversary,Sunt laborum incidunt ad asperiores itaque minus placeat.,3294,2023,4,April,2023-04-17,Monday
329,C095,17,3,2023-08-26,02:22:03,04-09-2023,03:08:52,Nashik,Anniversary,Mahika Cherian,Warangal,2769457161,pgala@yahoo.com,Female,"765
Srinivasan Ganj
Gangtok-960690",Delectus Gift,Soft Toys,1899,Anniversary,Architecto beatae ullam ad sed dolorem voluptates est.,5697,2023,8,August,2023-08-26,Saturday
330,C059,59,2,2023-08-24,20:25:09,01-09-2023,12:26:20,Shahjahanpur,Raksha Bandhan,Nirvi Wagle,Kalyan-Dombivli,5869821393,mandalbhamini@gmail.com,Male,"77
Walla Ganj, Ambarnath-616114",Pariatur Box,Cake,811,Raksha Bandhan,Exercitationem occaecati quam aperiam.,1622,2023,8,August,2023-08-24,Thursday
331,C023,41,5,2023-11-04,21:49:56,05-11-2023,14:13:32,Patna,Diwali,Abram Sandhu,Bidhannagar,7196287267,sibalnitya@bhasin.net,Male,"H.No. 13
Lad Road
Bhiwandi 874382",Aut Box,Sweets,1977,Diwali,Ab quisquam nobis ducimus.,9885,2023,11,November,2023-11-04,Saturday
332,C052,20,5,2023-04-11,20:14:13,18-04-2023,14:10:44,Khammam,Anniversary,Vardaniya Apte,Dhanbad,5846932069,ysoman@thaman.com,Male,"H.No. 78, Tara Nagar
Narasaraopet-260778",Reiciendis Box,Colors,697,Anniversary,Molestias earum quam dolor.,3485,2023,4,April,2023-04-11,Tuesday
333,C100,22,5,2023-02-09,06:19:15,10-02-2023,03:46:29,South Dumdum,All Occasions,Pranay Chaudhary,Phagwara,919478540370,prisha77@loke.org,Female,"H.No. 58
Sem Street, Amravati 316691",Exercitationem Pack,Soft Toys,1639,All Occasions,Iusto cum nostrum quasi dicta totam error.,8195,2023,2,February,2023-02-09,Thursday
334,C066,53,1,2023-08-28,21:19:46,01-09-2023,22:03:03,Patiala,Raksha Bandhan,Eshani Buch,Malegaon,7436178055,traval@ratta-bumb.net,Female,"209
Lad Street, Ludhiana-431855",Ipsam Set,Sweets,1672,Raksha Bandhan,Deleniti aspernatur pariatur laudantium nihil at.,1672,2023,8,August,2023-08-28,Monday
335,C013,17,2,2023-11-06,02:09:35,08-11-2023,02:23:24,Sri Ganganagar,Anniversary,Manikya Goswami,Mangalore,912112817503,settytara@gmail.com,Female,"382, Banerjee Ganj
Patna 002103",Delectus Gift,Soft Toys,1899,Anniversary,Architecto beatae ullam ad sed dolorem voluptates est.,3798,2023,11,November,2023-11-06,Monday
336,C069,53,1,2023-08-20,04:32:24,25-08-2023,19:54:17,Tiruchirappalli,Raksha Bandhan,Hunar Tripathi,Madhyamgram,1440411271,gabainaaya@chhabra.info,Female,"H.No. 637
Walla Zila, Begusarai 750201",Ipsam Set,Sweets,1672,Raksha Bandhan,Deleniti aspernatur pariatur laudantium nihil at.,1672,2023,8,August,2023-08-20,Sunday
337,C008,24,3,2023-05-16,14:21:12,22-05-2023,20:26:13,Siwan,Birthday,Veer Ray,Chinsurah,7138085704,uthkarshjohal@yahoo.com,Female,"H.No. 589, Gala Circle, Nandyal-774484",Ad Box,Mugs,535,Birthday,Possimus perspiciatis nesciunt modi molestias.,1605,2023,5,May,2023-05-16,Tuesday
338,C087,21,3,2023-08-20,14:15:51,28-08-2023,01:34:07,Panchkula,Raksha Bandhan,Rania Bhatt,North Dumdum,2112404207,dishanithaker@dey-choudhry.info,Female,"H.No. 782
Dey Circle
Jalna 640789",Quia Gift,Colors,1561,Raksha Bandhan,Autem necessitatibus perferendis consequatur suscipit iste harum sint.,4683,2023,8,August,2023-08-20,Sunday
339,C083,8,1,2023-09-20,20:07:19,29-09-2023,10:50:19,Sirsa,Anniversary,Aaryahi Sodhi,Raurkela Industrial Township,912690208110,devanromil@hotmail.com,Male,"H.No. 256
Sami Street, Lucknow-283322",Qui Box,Sweets,252,Anniversary,Praesentium necessitatibus quos esse neque.,252,2023,9,September,2023-09-20,Wednesday
340,C076,38,3,2023-07-14,07:53:01,22-07-2023,02:56:01,Davanagere,Birthday,Oorja Dayal,Gaya,916936516442,indrajit78@balay-ravi.com,Female,"49
Sami
Dibrugarh-768751",Mollitia Set,Cake,562,Birthday,Eaque deserunt possimus alias sint odit facere.,1686,2023,7,July,2023-07-14,Friday
341,C028,9,2,2023-08-20,14:54:35,30-08-2023,22:32:13,Ongole,Raksha Bandhan,Hridaan Rajagopalan,Noida,2539728317,indrans49@thaman-chopra.net,Female,"01, Kapur Road, Agra-329913",Aperiam Box,Colors,1605,Raksha Bandhan,Explicabo totam quaerat a quaerat ducimus officia.,3210,2023,8,August,2023-08-20,Sunday
342,C062,36,5,2023-11-03,04:03:43,08-11-2023,16:26:16,Salem,Birthday,Inaaya  Sarraf,Nagpur,915915082470,kotharilakshay@cherian.com,Male,"78/08
Dyal Ganj
Satara-877913",Cum Gift,Plants,203,Birthday,Magni maiores ullam fugiat.,1015,2023,11,November,2023-11-03,Friday
343,C006,66,3,2023-03-06,14:12:40,09-03-2023,09:27:05,Parbhani,Holi,Rania Mann,Karimnagar,919363577179,evaswamy@biswas-sekhon.com,Female,"15/89, Dayal Chowk, Rohtak 586046",Quas Box,Colors,610,Holi,Architecto debitis repellendus error ducimus quod quo.,1830,2023,3,March,2023-03-06,Monday
344,C020,28,5,2023-08-29,17:06:22,03-09-2023,06:28:07,Tiruvottiyur,Raksha Bandhan,Samaira Ganesh,Machilipatnam,1731643700,golesana@varty-gill.com,Male,"12, Khosla Chowk
Gopalpur-059682",Velit Set,Sweets,1778,Raksha Bandhan,Quidem sit facilis consequuntur iusto dignissimos exercitationem.,8890,2023,8,August,2023-08-29,Tuesday
345,C056,45,4,2023-09-15,15:40:42,23-09-2023,23:11:31,Bellary,Birthday,Pihu Choudhury,Haridwar,9732644810,dhanuksastry@yahoo.com,Male,"H.No. 029, Grover
Kadapa-492513",Iusto Set,Raksha Bandhan,722,Birthday,Adipisci quo laboriosam.,2888,2023,9,September,2023-09-15,Friday
346,C090,50,1,2023-03-04,23:24:17,12-03-2023,16:46:34,Pondicherry,Holi,Drishya De,Anantapuram,3327374841,kakarazad@sura.com,Female,"12, Wali Ganj
Secunderabad 891177",Eligendi Set,Plants,422,Holi,Consectetur illum pariatur totam fugit eum eaque.,422,2023,3,March,2023-03-04,Saturday
347,C034,34,2,2023-08-29,09:46:21,08-09-2023,08:37:09,Shimoga,Raksha Bandhan,Hridaan Sood,Bhatpara,6652710577,drishyabalan@yahoo.com,Male,"H.No. 60, Deep Street
Phusro 320629",Placeat Pack,Soft Toys,1335,Raksha Bandhan,Illo in quas at rem.,2670,2023,8,August,2023-08-29,Tuesday
348,C060,30,2,2023-11-28,20:33:37,07-12-2023,12:02:59,Kalyan-Dombivli,Anniversary,Riya Wagle,Satara,214103009,veercheema@khosla.com,Male,"H.No. 775
Sha Circle
Mumbai 290110",Recusandae Pack,Colors,751,Anniversary,Maxime exercitationem repellat veritatis a dolorem.,1502,2023,11,November,2023-11-28,Tuesday
349,C017,44,4,2023-11-11,03:32:37,12-11-2023,10:31:13,Junagadh,Diwali,Advika Dhar,Gangtok,912738556486,pmaster@deol.com,Male,"80/81, Varghese Chowk, Bidhannagar-928710",Dolorum Set,Plants,794,Diwali,Nam quod aliquid.,3176,2023,11,November,2023-11-11,Saturday
350,C020,19,3,2023-02-13,12:22:57,22-02-2023,16:26:10,Kolkata,Valentine's Day,Samaira Ganesh,Machilipatnam,1731643700,golesana@varty-gill.com,Male,"12, Khosla Chowk
Gopalpur-059682",Iure Gift,Mugs,1234,Valentine's Day,Autem quaerat tempore quasi ipsam.,3702,2023,2,February,2023-02-13,Monday
351,C099,1,1,2023-01-16,15:11:07,25-01-2023,22:29:59,Bhilai,All Occasions,Ranbir Loyal,Dhanbad,913621448305,reyanshghosh@rajagopalan.com,Female,"496
Kumer Zila
Raurkela Industrial Township-618990",Magnam Set,Soft Toys,1935,All Occasions,Quam numquam iste sunt nemo.,1935,2023,1,January,2023-01-16,Monday
352,C080,28,1,2023-08-23,23:49:45,02-09-2023,09:14:52,Bellary,Raksha Bandhan,Mohanlal Garde,Bhopal,8448890371,shroffzaina@hotmail.com,Male,"80/990
Yogi Road
Anantapuram-218176",Velit Set,Sweets,1778,Raksha Bandhan,Quidem sit facilis consequuntur iusto dignissimos exercitationem.,1778,2023,8,August,2023-08-23,Wednesday
353,C089,55,2,2023-08-21,09:43:27,24-08-2023,14:12:14,Korba,Raksha Bandhan,Oorja Dey,Nellore,917264144428,shanaya87@gmail.com,Female,"91, Handa Circle
Baranagar-841504",Dolores Gift,Soft Toys,1904,Raksha Bandhan,Nobis sed corrupti cupiditate fugiat unde.,3808,2023,8,August,2023-08-21,Monday
354,C087,13,5,2023-02-26,17:25:28,06-03-2023,09:43:32,Narasaraopet,Holi,Rania Bhatt,North Dumdum,2112404207,dishanithaker@dey-choudhry.info,Female,"H.No. 782
Dey Circle
Jalna 640789",Et Set,Mugs,1141,Holi,Eius praesentium ipsum autem.,5705,2023,2,February,2023-02-26,Sunday
355,C099,10,1,2023-12-24,04:52:44,02-01-2024,09:38:33,Satara,Birthday,Ranbir Loyal,Dhanbad,913621448305,reyanshghosh@rajagopalan.com,Female,"496
Kumer Zila
Raurkela Industrial Township-618990",Accusantium Gift,Cake,259,Birthday,Minima nobis repellendus distinctio a veritatis voluptate eaque.,259,2023,12,December,2023-12-24,Sunday
356,C028,14,1,2023-07-08,00:41:40,09-07-2023,04:31:42,Panvel,Birthday,Hridaan Rajagopalan,Noida,2539728317,indrans49@thaman-chopra.net,Female,"01, Kapur Road, Agra-329913",Deserunt Box,Colors,1915,Birthday,Incidunt hic vero esse saepe illum.,1915,2023,7,July,2023-07-08,Saturday
357,C063,62,4,2023-03-03,20:01:18,13-03-2023,20:55:34,Kavali,Holi,Arhaan Ahluwalia,Jamnagar,5287021467,pihu31@edwin-bawa.com,Male,"70/415
Sarna Road, Junagadh-305320",Sed Set,Colors,1356,Holi,Sequi et dolore et consectetur odit deleniti.,5424,2023,3,March,2023-03-03,Friday
358,C040,55,1,2023-08-20,16:53:29,25-08-2023,13:30:37,Secunderabad,Raksha Bandhan,Hazel Mangat,Pallavaram,918810621361,aarnakrishna@chokshi.org,Female,"H.No. 07
Lad Ganj, Jaipur-750706",Dolores Gift,Soft Toys,1904,Raksha Bandhan,Nobis sed corrupti cupiditate fugiat unde.,1904,2023,8,August,2023-08-20,Sunday
359,C052,47,2,2023-02-28,12:13:36,05-03-2023,20:31:30,Nagpur,Holi,Vardaniya Apte,Dhanbad,5846932069,ysoman@thaman.com,Male,"H.No. 78, Tara Nagar
Narasaraopet-260778",Harum Pack,Colors,1638,Holi,Maiores voluptates quam aspernatur magni distinctio provident.,3276,2023,2,February,2023-02-28,Tuesday
360,C099,41,1,2023-11-06,03:11:57,09-11-2023,17:45:31,Belgaum,Diwali,Ranbir Loyal,Dhanbad,913621448305,reyanshghosh@rajagopalan.com,Female,"496
Kumer Zila
Raurkela Industrial Township-618990",Aut Box,Sweets,1977,Diwali,Ab quisquam nobis ducimus.,1977,2023,11,November,2023-11-06,Monday
361,C049,47,4,2023-03-03,06:09:56,11-03-2023,08:33:10,Rajkot,Holi,Aarush Balasubramanian,Imphal,1436426958,divijsheth@doshi.com,Female,"60, Loke Circle, Kadapa 528564",Harum Pack,Colors,1638,Holi,Maiores voluptates quam aspernatur magni distinctio provident.,6552,2023,3,March,2023-03-03,Friday
362,C041,31,2,2023-03-10,03:40:01,17-03-2023,10:35:23,Nashik,All Occasions,Rati Dhingra,Karaikudi,625408216,nirvisekhon@yahoo.com,Male,"71/531
Kibe Circle, Indore-971559",Nihil Box,Colors,1804,All Occasions,Eveniet sint molestiae.,3608,2023,3,March,2023-03-10,Friday
363,C022,15,2,2023-11-27,19:01:01,05-12-2023,01:50:36,Bhavnagar,Anniversary,Ivana Rout,Khandwa,913111711777,adhar@yahoo.com,Male,"24
Babu Nagar, Khammam 703294",Repudiandae Box,Raksha Bandhan,1488,Anniversary,Consequuntur placeat quia voluptate esse consectetur accusamus nemo.,2976,2023,11,November,2023-11-27,Monday
364,C003,43,3,2023-11-08,06:09:01,09-11-2023,04:37:33,Satara,Diwali,Jayesh Lanka,Bilaspur,7400208126,kavyabarad@hotmail.com,Male,"H.No. 53, Krishna Ganj, Dhule-346480",Quisquam Pack,Raksha Bandhan,750,Diwali,Odio incidunt tempore nesciunt.,2250,2023,11,November,2023-11-08,Wednesday
365,C028,8,5,2023-06-01,15:31:47,04-06-2023,10:15:29,Agra,Anniversary,Hridaan Rajagopalan,Noida,2539728317,indrans49@thaman-chopra.net,Female,"01, Kapur Road, Agra-329913",Qui Box,Sweets,252,Anniversary,Praesentium necessitatibus quos esse neque.,1260,2023,6,June,2023-06-01,Thursday
366,C033,3,3,2023-02-08,23:15:47,16-02-2023,10:51:38,Kolkata,Valentine's Day,Suhana Kurian,Indore,5713958095,nbains@hotmail.com,Female,"56/734, Som Marg
Bhimavaram 598548",Eius Gift,Colors,1534,Valentine's Day,Deserunt pariatur mollitia voluptatem.,4602,2023,2,February,2023-02-08,Wednesday
367,C010,47,5,2023-03-03,00:44:09,12-03-2023,15:05:03,South Dumdum,Holi,Darshit Dave,Kanpur,1608833065,fateh26@hotmail.com,Male,"H.No. 21
Singhal Path
Hindupur 170985",Harum Pack,Colors,1638,Holi,Maiores voluptates quam aspernatur magni distinctio provident.,8190,2023,3,March,2023-03-03,Friday
368,C042,6,3,2023-03-04,23:03:22,06-03-2023,02:52:10,Nashik,Holi,Eshani Sharma,Ajmer,916843169694,waliavaibhav@yahoo.com,Male,"85/523
Raval Path, Bhind-188340",Quos Box,Cake,1112,Holi,Eum deleniti adipisci vero neque.,3336,2023,3,March,2023-03-04,Saturday
369,C014,63,3,2023-08-07,07:23:44,15-08-2023,04:28:30,Jammu,All Occasions,Indrans Shukla,Panvel,2717671919,rajagopalfateh@dhingra.info,Female,"67/61, Balan Nagar
Dehri-162882",Adipisci Set,Sweets,1348,All Occasions,Recusandae voluptate eaque blanditiis harum in facere consequuntur.,4044,2023,8,August,2023-08-07,Monday
370,C073,54,2,2023-07-09,05:57:39,13-07-2023,19:01:40,Danapur,Anniversary,Zeeshan Tailor,Parbhani,918037721297,vardaniya27@yahoo.com,Male,"63/76, Karan Street
Kanpur 487263",Occaecati Gift,Cake,1236,Anniversary,Ducimus possimus saepe totam impedit amet reprehenderit.,2472,2023,7,July,2023-07-09,Sunday
371,C090,23,4,2023-05-15,01:27:58,19-05-2023,10:28:47,Davanagere,Anniversary,Drishya De,Anantapuram,3327374841,kakarazad@sura.com,Female,"12, Wali Ganj
Secunderabad 891177",Dignissimos Pack,Sweets,1098,Anniversary,Sunt laborum incidunt ad asperiores itaque minus placeat.,4392,2023,5,May,2023-05-15,Monday
372,C006,25,3,2023-11-08,19:04:25,18-11-2023,18:28:46,Kamarhati,Anniversary,Rania Mann,Karimnagar,919363577179,evaswamy@biswas-sekhon.com,Female,"15/89, Dayal Chowk, Rohtak 586046",Qui Gift,Plants,1202,Anniversary,Maxime culpa earum blanditiis.,3606,2023,11,November,2023-11-08,Wednesday
373,C026,65,2,2023-06-07,20:49:11,10-06-2023,23:57:40,North Dumdum,All Occasions,Ira Chahal,Farrukhabad,918716483532,ayeshathakkar@yahoo.com,Female,"37, Bhasin Path, Deoghar-816439",Error Gift,Raksha Bandhan,1895,All Occasions,Ratione alias nam dignissimos ullam.,3790,2023,6,June,2023-06-07,Wednesday
374,C087,4,1,2023-11-07,07:47:32,09-11-2023,22:32:44,Guna,Diwali,Rania Bhatt,North Dumdum,2112404207,dishanithaker@dey-choudhry.info,Female,"H.No. 782
Dey Circle
Jalna 640789",Accusantium Set,Sweets,1199,Diwali,Corporis odio consequatur perferendis repellendus laudantium deserunt.,1199,2023,11,November,2023-11-07,Tuesday
375,C091,46,1,2023-02-11,04:16:25,20-02-2023,19:37:38,Mysore,Anniversary,Adira Rajan,New Delhi,915525478357,indrans79@gmail.com,Female,"H.No. 85
Bora Road
Rajpur Sonarpur-156686",Pariatur Set,Cake,758,Anniversary,In nesciunt maxime nobis officiis dicta.,758,2023,2,February,2023-02-11,Saturday
376,C097,10,2,2023-05-14,20:18:32,19-05-2023,23:48:02,Bulandshahr,Birthday,Nakul Randhawa,Sri Ganganagar,456900126,tlall@ramanathan.info,Female,"376
Tiwari Zila, Munger-178543",Accusantium Gift,Cake,259,Birthday,Minima nobis repellendus distinctio a veritatis voluptate eaque.,518,2023,5,May,2023-05-14,Sunday
377,C013,55,4,2023-08-26,08:34:06,31-08-2023,11:47:09,Ghaziabad,Raksha Bandhan,Manikya Goswami,Mangalore,912112817503,settytara@gmail.com,Female,"382, Banerjee Ganj
Patna 002103",Dolores Gift,Soft Toys,1904,Raksha Bandhan,Nobis sed corrupti cupiditate fugiat unde.,7616,2023,8,August,2023-08-26,Saturday
378,C040,6,2,2023-03-01,11:30:20,08-03-2023,19:26:52,Hindupur,Holi,Hazel Mangat,Pallavaram,918810621361,aarnakrishna@chokshi.org,Female,"H.No. 07
Lad Ganj, Jaipur-750706",Quos Box,Cake,1112,Holi,Eum deleniti adipisci vero neque.,2224,2023,3,March,2023-03-01,Wednesday
379,C078,66,1,2023-03-03,23:31:41,06-03-2023,10:44:03,Bhavnagar,Holi,Jivika Rajan,Bhubaneswar,3005266310,hunar08@hotmail.com,Female,"67
Cheema
Bardhaman 968232",Quas Box,Colors,610,Holi,Architecto debitis repellendus error ducimus quod quo.,610,2023,3,March,2023-03-03,Friday
380,C009,60,4,2023-11-08,13:33:02,15-11-2023,23:40:37,Bidhannagar,Diwali,Ritvik Borah,Madurai,1336765676,daliajivika@yahoo.com,Female,"28/64
Lanka Marg, Ramgarh 141634",Ea Set,Sweets,827,Diwali,Ex omnis sit quibusdam.,3308,2023,11,November,2023-11-08,Wednesday
381,C013,25,3,2023-01-25,18:30:03,28-01-2023,06:21:06,Tiruchirappalli,Anniversary,Manikya Goswami,Mangalore,912112817503,settytara@gmail.com,Female,"382, Banerjee Ganj
Patna 002103",Qui Gift,Plants,1202,Anniversary,Maxime culpa earum blanditiis.,3606,2023,1,January,2023-01-25,Wednesday
382,C003,24,1,2023-06-03,10:02:19,13-06-2023,21:53:48,Kamarhati,Birthday,Jayesh Lanka,Bilaspur,7400208126,kavyabarad@hotmail.com,Male,"H.No. 53, Krishna Ganj, Dhule-346480",Ad Box,Mugs,535,Birthday,Possimus perspiciatis nesciunt modi molestias.,535,2023,6,June,2023-06-03,Saturday
383,C016,37,1,2023-11-06,00:16:45,08-11-2023,20:09:52,Panchkula,Diwali,Amani Ganesh,Tenali,8482992702,sumerkaur@yahoo.com,Male,"667
Som Marg
Rajkot 238865",Officiis Pack,Colors,1428,Diwali,Error facere quae cupiditate provident.,1428,2023,11,November,2023-11-06,Monday
384,C004,25,3,2023-05-11,16:57:57,15-05-2023,13:57:13,Bhilai,Anniversary,Tarini Bava,Miryalaguda,7232349928,vsen@hotmail.com,Male,"145
Sibal, Rourkela-650344",Qui Gift,Plants,1202,Anniversary,Maxime culpa earum blanditiis.,3606,2023,5,May,2023-05-11,Thursday
385,C002,50,4,2023-03-03,01:16:01,08-03-2023,10:46:18,Alwar,Holi,Myra Edwin,Bulandshahr,8915420519,yshukla@hotmail.com,Female,"H.No. 78
Sharaf Ganj
Indore 928261",Eligendi Set,Plants,422,Holi,Consectetur illum pariatur totam fugit eum eaque.,1688,2023,3,March,2023-03-03,Friday
386,C091,5,4,2023-06-04,12:47:45,14-06-2023,21:34:41,Jalandhar,All Occasions,Adira Rajan,New Delhi,915525478357,indrans79@gmail.com,Female,"H.No. 85
Bora Road
Rajpur Sonarpur-156686",Natus Gift,Colors,1444,All Occasions,Quis occaecati reprehenderit facere tenetur illum exercitationem.,5776,2023,6,June,2023-06-04,Sunday
387,C061,1,2,2023-04-30,05:38:25,09-05-2023,02:15:58,Ahmedabad,All Occasions,Akarsh Ramesh,Kavali,4318554567,tsaini@johal-char.com,Female,"078, Ghose Nagar, Bikaner 211920",Magnam Set,Soft Toys,1935,All Occasions,Quam numquam iste sunt nemo.,3870,2023,4,April,2023-04-30,Sunday
